country_code,location,data_id,indicator_name,value,precision,DHS_CountryCode,CountryName,survey_year,survey_id,indicator_id,indicator_order,indicator_type,characteristic_id,characteristic_order,characteristic_category,characteristic_label,by_variable_id,by_variable_label,is_total,is_preferred,sdr_id,region_id,survey_year_label,survey_type,denominator_weighted,denominator_unweighted,ci_low,ci_high,level_rank,observation_domain,gender,admin_pcode
BGD,Rajshahi/Rangpur,1959321,Households with a hanging toilet or hanging latrine,1.2,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NHG,250261200,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,WSTLETHNHG,BDDHS2022360007,2022,DHS,7714.0,7722.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Rangpur,5929948,Households with a hanging toilet or hanging latrine,0.9,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NHG,250261200,I,360008,1360080,Region,..Rangpur,0,,N,Y,WSTLETHNHG,BDDHS2022360008,2022,DHS,3577.0,3751.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi,5158140,Households with a hanging toilet or hanging latrine,1.6,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NHG,250261200,I,360009,1360090,Region,..Rajshahi,0,,N,Y,WSTLETHNHG,BDDHS2022360009,2022,DHS,4138.0,3971.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Barishal,5932973,Households using open defecation,0.2,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360001,1360010,Region,Barishal,0,,N,Y,WSTLETHNFC,BDDHS2022360001,2022,DHS,1791.0,3166.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram/Sylhet,5703484,Households using open defecation,0.2,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,WSTLETHNFC,BDDHS2022360002,2022,DHS,6927.0,7322.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram,4503087,Households using open defecation,0.3,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360003,1360030,Region,..Chattogram,0,,N,Y,WSTLETHNFC,BDDHS2022360003,2022,DHS,5239.0,4194.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Sylhet,4774113,Households using open defecation,0.1,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360004,1360040,Region,..Sylhet,0,,N,Y,WSTLETHNFC,BDDHS2022360004,2022,DHS,1688.0,3128.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka before 2015,4684042,Households using open defecation,0.2,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,WSTLETHNFC,BDDHS2022360005,2022,DHS,10072.0,7968.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka,2642666,Households using open defecation,0.1,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360010,1360052,Region,..Dhaka,0,,N,Y,WSTLETHNFC,BDDHS2022360010,2022,DHS,7671.0,4605.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Mymensingh,5008655,Households using open defecation,0.7,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360011,1360055,Region,..Mymensingh,0,,N,Y,WSTLETHNFC,BDDHS2022360011,2022,DHS,2402.0,3363.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Khulna,6351310,Households using open defecation,0.1,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360006,1360060,Region,Khulna,0,,N,Y,WSTLETHNFC,BDDHS2022360006,2022,DHS,3513.0,3840.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi/Rangpur,1959366,Households using open defecation,1.6,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,WSTLETHNFC,BDDHS2022360007,2022,DHS,7714.0,7722.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Rangpur,5929929,Households using open defecation,3.1,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360008,1360080,Region,..Rangpur,0,,N,Y,WSTLETHNFC,BDDHS2022360008,2022,DHS,3577.0,3751.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi,5158107,Households using open defecation,0.4,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NFC,250261210,I,360009,1360090,Region,..Rajshahi,0,,N,Y,WSTLETHNFC,BDDHS2022360009,2022,DHS,4138.0,3971.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Barishal,5932940,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360001,1360010,Region,Barishal,0,,N,Y,WSTLETHTOT,BDDHS2022360001,2022,DHS,1791.0,3166.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram/Sylhet,5703611,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,WSTLETHTOT,BDDHS2022360002,2022,DHS,6927.0,7322.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram,4503083,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360003,1360030,Region,..Chattogram,0,,N,Y,WSTLETHTOT,BDDHS2022360003,2022,DHS,5239.0,4194.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Sylhet,4774094,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360004,1360040,Region,..Sylhet,0,,N,Y,WSTLETHTOT,BDDHS2022360004,2022,DHS,1688.0,3128.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka before 2015,4684029,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360005,1360050,Region,Dhaka before 2015,0,,N,Y,WSTLETHTOT,BDDHS2022360005,2022,DHS,10072.0,7968.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka,2642664,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360010,1360052,Region,..Dhaka,0,,N,Y,WSTLETHTOT,BDDHS2022360010,2022,DHS,7671.0,4605.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Mymensingh,5008659,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360011,1360055,Region,..Mymensingh,0,,N,Y,WSTLETHTOT,BDDHS2022360011,2022,DHS,2402.0,3363.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Khulna,6351318,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360006,1360060,Region,Khulna,0,,N,Y,WSTLETHTOT,BDDHS2022360006,2022,DHS,3513.0,3840.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi/Rangpur,1959364,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,WSTLETHTOT,BDDHS2022360007,2022,DHS,7714.0,7722.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Rangpur,5929919,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360008,1360080,Region,..Rangpur,0,,N,Y,WSTLETHTOT,BDDHS2022360008,2022,DHS,3577.0,3751.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi,5158122,Households total,100.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_TOT,250261230,T,360009,1360090,Region,..Rajshahi,0,,N,Y,WSTLETHTOT,BDDHS2022360009,2022,DHS,4138.0,3971.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Barishal,5932981,Number of households,1791.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360001,1360010,Region,Barishal,0,,N,Y,WSTLETHNUM,BDDHS2022360001,2022,DHS,,3166.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram/Sylhet,5797757,Number of households,6927.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,WSTLETHNUM,BDDHS2022360002,2022,DHS,,7322.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram,4643176,Number of households,5239.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360003,1360030,Region,..Chattogram,0,,N,Y,WSTLETHNUM,BDDHS2022360003,2022,DHS,,4194.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Sylhet,4743763,Number of households,1688.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360004,1360040,Region,..Sylhet,0,,N,Y,WSTLETHNUM,BDDHS2022360004,2022,DHS,,3128.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka before 2015,4770604,Number of households,10072.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360005,1360050,Region,Dhaka before 2015,0,,N,Y,WSTLETHNUM,BDDHS2022360005,2022,DHS,,7968.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka,1959370,Number of households,7671.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360010,1360052,Region,..Dhaka,0,,N,Y,WSTLETHNUM,BDDHS2022360010,2022,DHS,,4605.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Mymensingh,4979155,Number of households,2402.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360011,1360055,Region,..Mymensingh,0,,N,Y,WSTLETHNUM,BDDHS2022360011,2022,DHS,,3363.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Khulna,6461473,Number of households,3513.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360006,1360060,Region,Khulna,0,,N,Y,WSTLETHNUM,BDDHS2022360006,2022,DHS,,3840.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi/Rangpur,1959365,Number of households,7714.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,WSTLETHNUM,BDDHS2022360007,2022,DHS,,7722.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Rangpur,5981208,Number of households,3577.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360008,1360080,Region,..Rangpur,0,,N,Y,WSTLETHNUM,BDDHS2022360008,2022,DHS,,3751.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi,5254007,Number of households,4138.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_NUM,250261240,D,360009,1360090,Region,..Rajshahi,0,,N,Y,WSTLETHNUM,BDDHS2022360009,2022,DHS,,3971.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Barishal,1969778,Number of households (unweighted),3166.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360001,1360010,Region,Barishal,0,,N,Y,WSTLETHUNW,BDDHS2022360001,2022,DHS,1791.0,,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram/Sylhet,373964,Number of households (unweighted),7322.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,WSTLETHUNW,BDDHS2022360002,2022,DHS,6927.0,,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram,2627265,Number of households (unweighted),4194.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360003,1360030,Region,..Chattogram,0,,N,Y,WSTLETHUNW,BDDHS2022360003,2022,DHS,5239.0,,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Sylhet,6263270,Number of households (unweighted),3128.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360004,1360040,Region,..Sylhet,0,,N,Y,WSTLETHUNW,BDDHS2022360004,2022,DHS,1688.0,,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka before 2015,3122017,Number of households (unweighted),7968.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360005,1360050,Region,Dhaka before 2015,0,,N,Y,WSTLETHUNW,BDDHS2022360005,2022,DHS,10072.0,,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka,2642673,Number of households (unweighted),4605.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360010,1360052,Region,..Dhaka,0,,N,Y,WSTLETHUNW,BDDHS2022360010,2022,DHS,7671.0,,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Mymensingh,3431155,Number of households (unweighted),3363.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360011,1360055,Region,..Mymensingh,0,,N,Y,WSTLETHUNW,BDDHS2022360011,2022,DHS,2402.0,,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Khulna,641874,Number of households (unweighted),3840.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360006,1360060,Region,Khulna,0,,N,Y,WSTLETHUNW,BDDHS2022360006,2022,DHS,3513.0,,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi/Rangpur,1959361,Number of households (unweighted),7722.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,WSTLETHUNW,BDDHS2022360007,2022,DHS,7714.0,,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Rangpur,2893374,Number of households (unweighted),3751.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360008,1360080,Region,..Rangpur,0,,N,Y,WSTLETHUNW,BDDHS2022360008,2022,DHS,3577.0,,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi,6663270,Number of households (unweighted),3971.0,0,BD,Bangladesh,2022,BD2022DHS,WS_TLET_H_UNW,250261250,U,360009,1360090,Region,..Rajshahi,0,,N,Y,WSTLETHUNW,BDDHS2022360009,2022,DHS,4138.0,,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Barishal,5217370,Population with a flush or pour flush toilet to a piped sewer system,0.4,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360001,1360010,Region,Barishal,0,,N,Y,WSTLETPFSW,BDDHS2022360001,2022,DHS,7520.0,13192.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram/Sylhet,3232252,Population with a flush or pour flush toilet to a piped sewer system,2.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,WSTLETPFSW,BDDHS2022360002,2022,DHS,31868.0,34186.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram,1969686,Population with a flush or pour flush toilet to a piped sewer system,2.5,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360003,1360030,Region,..Chattogram,0,,N,Y,WSTLETPFSW,BDDHS2022360003,2022,DHS,23357.0,18649.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Sylhet,4350145,Population with a flush or pour flush toilet to a piped sewer system,0.6,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360004,1360040,Region,..Sylhet,0,,N,Y,WSTLETPFSW,BDDHS2022360004,2022,DHS,8511.0,15537.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka before 2015,6423436,Population with a flush or pour flush toilet to a piped sewer system,17.3,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,WSTLETPFSW,BDDHS2022360005,2022,DHS,40740.0,32568.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka,3795504,Population with a flush or pour flush toilet to a piped sewer system,22.8,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360010,1360052,Region,..Dhaka,0,,N,Y,WSTLETPFSW,BDDHS2022360010,2022,DHS,30762.0,18535.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Mymensingh,4440163,Population with a flush or pour flush toilet to a piped sewer system,0.3,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360011,1360055,Region,..Mymensingh,0,,N,Y,WSTLETPFSW,BDDHS2022360011,2022,DHS,9978.0,14033.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Khulna,4164114,Population with a flush or pour flush toilet to a piped sewer system,0.5,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360006,1360060,Region,Khulna,0,,N,Y,WSTLETPFSW,BDDHS2022360006,2022,DHS,14028.0,15340.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi/Rangpur,3763241,Population with a flush or pour flush toilet to a piped sewer system,0.5,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,WSTLETPFSW,BDDHS2022360007,2022,DHS,30110.0,30276.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Rangpur,986695,Population with a flush or pour flush toilet to a piped sewer system,0.4,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360008,1360080,Region,..Rangpur,0,,N,Y,WSTLETPFSW,BDDHS2022360008,2022,DHS,14436.0,15118.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi,3402572,Population with a flush or pour flush toilet to a piped sewer system,0.5,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSW,250262020,I,360009,1360090,Region,..Rajshahi,0,,N,Y,WSTLETPFSW,BDDHS2022360009,2022,DHS,15674.0,15158.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Barishal,5217382,Population with a flush or pour flush toilet to a septic tank,17.4,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360001,1360010,Region,Barishal,0,,N,Y,WSTLETPFSP,BDDHS2022360001,2022,DHS,7520.0,13192.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram/Sylhet,3232265,Population with a flush or pour flush toilet to a septic tank,24.9,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,WSTLETPFSP,BDDHS2022360002,2022,DHS,31868.0,34186.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram,1969733,Population with a flush or pour flush toilet to a septic tank,21.8,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360003,1360030,Region,..Chattogram,0,,N,Y,WSTLETPFSP,BDDHS2022360003,2022,DHS,23357.0,18649.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Sylhet,4350161,Population with a flush or pour flush toilet to a septic tank,33.6,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360004,1360040,Region,..Sylhet,0,,N,Y,WSTLETPFSP,BDDHS2022360004,2022,DHS,8511.0,15537.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka before 2015,6423443,Population with a flush or pour flush toilet to a septic tank,21.3,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,WSTLETPFSP,BDDHS2022360005,2022,DHS,40740.0,32568.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka,3795515,Population with a flush or pour flush toilet to a septic tank,24.6,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360010,1360052,Region,..Dhaka,0,,N,Y,WSTLETPFSP,BDDHS2022360010,2022,DHS,30762.0,18535.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Mymensingh,4440157,Population with a flush or pour flush toilet to a septic tank,11.2,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360011,1360055,Region,..Mymensingh,0,,N,Y,WSTLETPFSP,BDDHS2022360011,2022,DHS,9978.0,14033.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Khulna,4164130,Population with a flush or pour flush toilet to a septic tank,19.2,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360006,1360060,Region,Khulna,0,,N,Y,WSTLETPFSP,BDDHS2022360006,2022,DHS,14028.0,15340.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi/Rangpur,3763248,Population with a flush or pour flush toilet to a septic tank,13.2,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,WSTLETPFSP,BDDHS2022360007,2022,DHS,30110.0,30276.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Rangpur,986705,Population with a flush or pour flush toilet to a septic tank,9.3,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360008,1360080,Region,..Rangpur,0,,N,Y,WSTLETPFSP,BDDHS2022360008,2022,DHS,14436.0,15118.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi,3402578,Population with a flush or pour flush toilet to a septic tank,16.8,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FSP,250262030,I,360009,1360090,Region,..Rajshahi,0,,N,Y,WSTLETPFSP,BDDHS2022360009,2022,DHS,15674.0,15158.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Barishal,5217372,Population with a flush or pour flush toilet to a pit latrine,4.2,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360001,1360010,Region,Barishal,0,,N,Y,WSTLETPFPT,BDDHS2022360001,2022,DHS,7520.0,13192.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram/Sylhet,3232253,Population with a flush or pour flush toilet to a pit latrine,5.6,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,WSTLETPFPT,BDDHS2022360002,2022,DHS,31868.0,34186.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram,1969689,Population with a flush or pour flush toilet to a pit latrine,5.3,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360003,1360030,Region,..Chattogram,0,,N,Y,WSTLETPFPT,BDDHS2022360003,2022,DHS,23357.0,18649.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Sylhet,4350147,Population with a flush or pour flush toilet to a pit latrine,6.4,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360004,1360040,Region,..Sylhet,0,,N,Y,WSTLETPFPT,BDDHS2022360004,2022,DHS,8511.0,15537.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka before 2015,6423437,Population with a flush or pour flush toilet to a pit latrine,5.4,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,WSTLETPFPT,BDDHS2022360005,2022,DHS,40740.0,32568.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Dhaka,3795506,Population with a flush or pour flush toilet to a pit latrine,6.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360010,1360052,Region,..Dhaka,0,,N,Y,WSTLETPFPT,BDDHS2022360010,2022,DHS,30762.0,18535.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Mymensingh,4440165,Population with a flush or pour flush toilet to a pit latrine,3.8,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360011,1360055,Region,..Mymensingh,0,,N,Y,WSTLETPFPT,BDDHS2022360011,2022,DHS,9978.0,14033.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Khulna,4164116,Population with a flush or pour flush toilet to a pit latrine,4.5,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360006,1360060,Region,Khulna,0,,N,Y,WSTLETPFPT,BDDHS2022360006,2022,DHS,14028.0,15340.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi/Rangpur,3763242,Population with a flush or pour flush toilet to a pit latrine,5.1,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,WSTLETPFPT,BDDHS2022360007,2022,DHS,30110.0,30276.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Rangpur,986697,Population with a flush or pour flush toilet to a pit latrine,4.4,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360008,1360080,Region,..Rangpur,0,,N,Y,WSTLETPFPT,BDDHS2022360008,2022,DHS,14436.0,15118.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Rajshahi,3402574,Population with a flush or pour flush toilet to a pit latrine,5.7,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_FPT,250262040,I,360009,1360090,Region,..Rajshahi,0,,N,Y,WSTLETPFPT,BDDHS2022360009,2022,DHS,15674.0,15158.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Barishal,5217386,Population with a ventilated improved pit latrine (VIP),13.5,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_VIP,250262050,I,360001,1360010,Region,Barishal,0,,N,Y,WSTLETPVIP,BDDHS2022360001,2022,DHS,7520.0,13192.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram/Sylhet,3232256,Population with a ventilated improved pit latrine (VIP),20.0,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_VIP,250262050,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,WSTLETPVIP,BDDHS2022360002,2022,DHS,31868.0,34186.0,,,,Toilet-Facilities,Total,UNMAPPED
BGD,Chattogram,1969696,Population with a ventilated improved pit latrine (VIP),23.5,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_VIP,250262050,I,360003,1360030,Region,..Chattogram,0,,N,Y,WSTLETPVIP,BDDHS2022360003,2022,DHS,23357.0,18649.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
BGD,Sylhet,4350173,Population with a ventilated improved pit latrine (VIP),10.6,1,BD,Bangladesh,2022,BD2022DHS,WS_TLET_P_VIP,250262050,I,360004,1360040,Region,..Sylhet,0,,N,Y,WSTLETPVIP,BDDHS2022360004,2022,DHS,8511.0,15537.0,,,1.0,Toilet-Facilities,Total,UNMAPPED
